0,1,2
0.0,0.0,38.8988647461
0.0,0.0,38.770816803
0.0,0.0,38.7654380798
0.0,0.0,39.0047340393
0.0,0.0,39.0998878479
0.0,0.0,39.2770652771
0.0,0.0,39.4542770386
0.0,0.0,39.7350654602
0.0,0.0,38.6856269836
0.0,0.0,38.4973258972
0.0,0.0,37.9547843933
0.0,0.0,37.9229278564
0.0,0.0,48.9006881714
0.0,0.0,49.0604972839
0.0,0.0,49.3557472229
0.0,0.0,49.2289428711
0.0,0.0,50.1596794128
0.0,0.0,50.1282958984
0.0,0.0,49.5443191528
0.0,0.0,49.5399971008
0.0,0.0,49.0267944336
0.0,0.0,49.133846283
0.0,0.0,48.9682693481
0.0,0.0,48.7698516846
0.0,0.0,48.2766494751
0.0,0.0,48.0422744751
0.0,0.0,47.8808288574
0.0,0.0,47.9603538513
0.0,0.0,47.8430404663
0.0,0.0,47.6406555176
0.0,0.0,47.3316230774
0.0,0.0,47.4703941345
0.0,0.0,47.1973609924
0.0,0.0,47.0399856567
0.0,0.0,47.0224876404
0.0,0.0,46.6843338013
0.0,0.0,46.439163208
0.0,0.0,46.5535926819
0.0,0.0,46.404750824
0.0,0.0,46.150302887
0.0,0.0,46.164478302
0.0,0.0,46.0489845276
0.0,0.0,46.0809211731
0.0,0.0,46.4699020386
0.0,0.0,46.5200691223
0.0,0.0,46.4549255371
0.0,0.0,46.2547035217
0.0,0.0,46.3808784485
0.0,0.0,46.6102867126
0.0,0.0,46.2200202942
0.0,0.0,45.7788085938
0.0,0.0,45.8457374573
0.0,0.0,46.1555137634
0.0,0.0,45.3281135559
0.0,0.0,45.2295913696
0.0,0.0,46.2269515991
0.0,0.0,45.8383026123
0.0,0.0,45.0135612488
0.0,0.0,45.3977737427
0.0,0.0,45.1931190491
0.0,0.0,44.5305366516
0.0,0.0,44.3782310486
0.0,0.0,44.8197631836
0.0,0.0,44.214138031
0.0,0.0,43.2431488037
0.0,0.0,42.6435127258
0.0,0.0,42.0794448853
0.0,0.0,42.0290374756
0.0,0.0,42.189868927
0.0,0.0,41.9575424194
0.0,0.0,41.6719703674
0.0,0.0,41.8469848633
0.0,0.0,41.7834396362
0.0,0.0,41.5783081055
0.0,0.0,41.8132781982
0.0,0.0,41.908996582
0.0,0.0,41.9549179077
0.0,0.0,41.9576416016
0.0,0.0,41.791217804
0.0,0.0,41.6566352844
0.0,0.0,41.4301071167
0.0,0.0,41.2705726624
0.0,0.0,41.0901298523
0.0,0.0,41.1262779236
0.0,0.0,41.2377929688
0.0,0.0,41.1334381104
0.0,0.0,41.0537490845
0.0,0.0,40.9537010193
0.0,0.0,40.9314041138
0.0,0.0,40.7219009399
0.0,0.0,40.511177063
0.0,0.0,40.607006073
0.0,0.0,40.7477607727
0.0,0.0,40.7063903809
0.0,0.0,40.6229553223
0.0,0.0,40.588973999
0.0,0.0,40.4141998291
0.0,0.0,40.3929405212
0.0,0.0,40.4400787354
0.0,0.0,40.3633041382
0.0,0.0,40.3769874573
0.0,0.0,40.3488082886
0.0,0.0,40.3736915588
0.0,0.0,40.4888038635
0.0,0.0,40.4540252686
0.0,0.0,40.5446128845
0.0,0.0,40.8594856262
0.0,0.0,40.599281311
0.0,0.0,40.8307304382
0.0,0.0,40.7352027893
0.0,0.0,40.2794570923
0.0,0.0,40.1141967773
0.0,0.0,40.5143470764
0.0,0.0,40.8395195007
0.0,0.0,40.4338722229
0.0,0.0,40.5480499268
0.0,0.0,40.2688598633
0.0,0.0,39.9306335449
0.0,0.0,39.8682403564
0.0,0.0,39.9455833435
0.0,0.0,39.414024353
0.0,0.0,38.8652992249
0.0,0.0,38.7838478088
0.0,0.0,39.1770095825
0.0,0.0,38.9730300903
0.0,0.0,38.893409729
0.0,0.0,39.2475585938
0.0,0.0,39.5085983276
0.0,0.0,39.316318512
0.0,0.0,39.4489707947
0.0,0.0,39.5927696228
0.0,0.0,39.5118942261
0.0,0.0,39.5270652771
0.0,0.0,39.4944801331
0.0,0.0,39.6253242493
0.0,0.0,39.4642524719
0.0,0.0,39.3057060242
0.0,0.0,39.2320747375
0.0,0.0,39.5524559021
0.0,0.0,39.9763565063
0.0,0.0,39.6568412781
0.0,0.0,39.5671806335
0.0,0.0,39.9135093689
0.0,0.0,39.8751564026
0.0,0.0,39.8564872742
0.0,0.0,40.0172042847
0.0,0.0,40.4711875916
0.0,0.0,40.9470825195
0.0,0.0,41.1187515259
0.0,0.0,41.0663986206
0.0,0.0,41.0098495483
0.0,0.0,41.1160202026
0.0,0.0,40.8365020752
0.0,0.0,40.5706710815
0.0,0.0,40.7867279053
0.0,0.0,40.8357200623
0.0,0.0,40.8862228394
0.0,0.0,40.7155189514
0.0,0.0,40.6722183228
0.0,0.0,40.8834762573
0.0,0.0,40.7553825378
0.0,0.0,40.6961669922
0.0,0.0,40.7624282837
0.0,0.0,40.8214454651
0.0,0.0,40.7412567139
0.0,0.0,40.7055740356
0.0,0.0,40.6738815308
0.0,0.0,40.747303009
0.0,0.0,40.8143882751
0.0,0.0,40.6902618408
0.0,0.0,40.3987007141
0.0,0.0,40.3087921143
0.0,0.0,40.2925567627
0.0,0.0,40.3020820618
0.0,0.0,40.2773475647
0.0,0.0,39.8516921997
0.0,0.0,39.7521324158
0.0,0.0,40.1042671204
0.0,0.0,39.7352371216
0.0,0.0,39.2062263489
0.0,0.0,39.384765625
0.0,0.0,39.3388977051
0.0,0.0,39.3790664673
0.0,0.0,39.6360702515
0.0,0.0,39.9889755249
0.0,0.0,39.9898338318
0.0,0.0,40.3165626526
0.0,0.0,40.2240905762
0.0,0.0,40.2489738464
0.0,0.0,40.0551834106
0.0,0.0,39.8704833984
0.0,0.0,39.9175415039
0.0,0.0,40.139705658
0.0,0.0,40.2098312378
0.0,0.0,39.8459587097
0.0,0.0,39.3374633789
0.0,0.0,39.387676239
0.0,0.0,39.5695152283
0.0,0.0,39.7681694031
0.0,0.0,39.6967353821
0.0,0.0,39.5176353455
0.0,0.0,39.7078514099
0.0,0.0,39.8271865845
0.0,0.0,39.2494010925
0.0,0.0,39.8525772095
0.0,0.0,39.7608985901
0.0,0.0,40.0462417603
0.0,0.0,39.9791259766
0.0,0.0,39.2358360291
0.0,0.0,38.5967788696
0.0,0.0,39.258102417
0.0,0.0,39.9996376038
0.0,0.0,39.7959251404
0.0,0.0,39.0340309143
0.0,0.0,38.3561668396
0.0,0.0,38.2397232056
0.0,0.0,38.5779457092
0.0,0.0,38.3884086609
0.0,0.0,38.0821266174
0.0,0.0,38.6420021057
0.0,0.0,38.5670547485
0.0,0.0,38.4352836609
0.0,0.0,37.4883308411
0.0,0.0,35.8586997986
0.0,0.0,35.6726341248
0.0,0.0,36.2864227295
0.0,0.0,36.5335083008
0.0,0.0,36.4070320129
0.0,0.0,36.4387321472
0.0,0.0,36.4726524353
0.0,0.0,36.5061187744
0.0,0.0,36.4562149048
0.0,0.0,36.5094833374
0.0,0.0,36.5694313049
0.0,0.0,36.7136154175
0.0,0.0,36.4654350281
0.0,0.0,36.4252738953
0.0,0.0,36.2818527222
0.0,0.0,36.1670951843
0.0,0.0,36.0753936768
0.0,0.0,36.0509300232
0.0,0.0,35.9428482056
0.0,0.0,35.9694442749
0.0,0.0,36.1807060242
0.0,0.0,35.9414291382
0.0,0.0,35.8185043335
0.0,0.0,35.8062171936
0.0,0.0,35.9439506531
