0.682941555977,0.0,55.1744728088
0.690829634666,0.0,55.1761131287
0.775265693665,0.0,55.2341079712
0.817982912064,0.0,55.2541236877
0.86459672451,0.0,55.2819404602
0.921982645988,0.0,55.3274421692
1.04680132866,0.0,55.3946113586
1.10070133209,0.0,55.4323272705
1.14681839943,0.0,55.454788208
1.19694590569,0.0,55.4849472046
1.27113544941,0.0,55.5613021851
1.3635879755,0.0,55.6200866699
1.33808267117,0.0,55.6128692627
1.41160511971,0.0,55.684677124
1.48368477821,0.0,55.7510604858
1.54270029068,0.0,55.7933998108
1.6022567749,0.0,55.8361740112
1.6678609848,0.0,55.8881034851
1.7246901989,0.0,55.9240493774
1.84377932549,0.0,56.0100097656
1.91731655598,0.0,56.064239502
1.97882938385,0.0,56.103427887
2.03555059433,0.0,56.1342773438
2.10281515121,0.0,56.182472229
2.06194257736,0.0,56.1541671753
2.12423968315,0.0,56.1939163208
2.27678537369,0.0,56.2732048035
2.38614630699,0.0,56.3807907104
2.47320461273,0.0,56.4527702332
2.54104328156,0.0,56.4996643066
2.55191969872,0.0,56.5071563721
2.74968791008,0.0,56.6473312378
2.83236527443,0.0,56.7112121582
3.08810353279,0.0,56.883026123
2.91971302032,0.0,56.7615356445
2.76131248474,0.0,56.6099395752
2.77583694458,0.0,56.5662002563
2.98604655266,0.0,56.6662063599
3.5911090374,0.0,57.1935119629
3.75829195976,0.0,57.3678665161
3.99621319771,0.0,57.59715271
1.03983998299,0.0,55.0152549744
0.0,0.0,53.5755882263
0.0,0.0,53.5882492065
0.0,0.0,53.5973167419
0.0,0.0,53.6091918945
0.0,0.0,53.6212997437
0.0,0.0,53.6338882446
0.0,0.0,53.6410369873
0.0,0.0,53.6557235718
0.0,0.0,53.6618309021
0.0,0.0,53.7073974609
0.0,0.0,53.7163314819
0.0,0.0,53.7125244141
0.0,0.0,53.7436065674
0.0,0.0,53.7550354004
0.0,0.0,53.7664642334
0.0,0.0,53.7407302856
0.0,0.0,53.726688385
0.0,0.0,53.7491531372
0.0,0.0,53.7741165161
0.0,0.0,53.786819458
0.0,0.0,53.7700195312
0.0,0.0,53.7947311401
0.0,0.0,53.8455276489
0.0,0.0,53.8724021912
0.0,0.0,53.8987503052
0.0,0.0,53.9606361389
0.0,0.0,53.9898223877
0.0,0.0,54.0251083374
0.0,0.0,54.0722351074
0.0,0.0,54.100856781
0.0,0.0,54.1448020935
0.133355140686,0.0,54.4107170105
0.705685019493,0.0,54.8092880249
0.613771080971,0.0,54.7422599792
0.656859278679,0.0,54.7553367615
0.68817460537,0.0,54.779876709
0.409499287605,0.0,54.6286125183
0.159984230995,0.0,54.4843597412
0.0954911708832,0.0,54.4216003418
0.000574588775635,0.0,54.339641571
0.0,0.0,54.2587013245
0.0,0.0,54.1886634827
0.0,0.0,54.0981140137
0.0,0.0,54.0374298096
0.0,0.0,53.9553451538
0.0,0.0,53.9269523621
0.0,0.0,53.8887023926
0.0,0.0,53.9236793518
0.0,0.0,53.9633178711
